73, 498.930953, 511.9309802, 524.5630745, 538.5746725, 555.8516151, 741.63
74, 509.3755436, 521.1640697, 533.8915209, 547.6690572, 564.7205989, 737.45
75, 518.6422044, 530.5215338, 543.0902355, 556.71871, 573.1190934, 735.64
76, 528.003731, 539.7731501, 552.2221647, 565.4592568, 581.3774546, 733.67
77, 537.2778471, 548.947713, 561.0981574, 574.0598041, 589.5255929, 727.96
78, 546.4603119, 557.8916965, 569.8400435, 582.5584768, 597.5629727, 727.31
79, 555.4571523, 566.7361715, 578.5176887, 591.0684441, 605.9655298, 732.71
80, 564.3770288, 575.5413609, 587.2626105, 599.9008209, 609.9685696, 742.69
81, 573.2767267, 584.453916, 596.3376203, 603.9848591, 620.3104138, 742.05
82, 582.2849064, 593.6748627, 600.4662619, 614.529618, 629.6690639, 772.43
83, 591.6173706, 597.8404207, 611.1700481, 624.2434284, 661.0893513, 764.33
84, 595.7984337, 608.6572765, 621.0646481, 656.444564, 669.5380438, 762.97
85, 606.70281, 618.685875, 653.8447538, 665.2204657, 677.4049695, 754.63
86, 616.8251234, 651.914049, 662.7460696, 673.3947573, 684.5300921, 756.62
87, 650.4005164, 660.8935875, 671.0624419, 680.9842435, 691.7587596, 758.99
88, 659.4365925, 669.3094992, 678.8668448, 688.5310042, 699.0001343, 769.72
89, 667.9147508, 677.2520233, 686.5888353, 696.045905, 706.5454677, 770.02
90, 675.950737, 685.0926139, 694.258524, 703.6684022, 713.5356459, 769.08
91, 683.8755356, 692.8712342, 701.9615919, 710.8740495, 720.0409724, 777
92, 691.7472035, 700.6511436, 709.2921929, 717.6524877, 729.9472976, 777
93, 699.5563946, 708.0416431, 716.1810361, 727.7997726, 735.5672643, 777.99
94, 707.0542604, 715.0728433, 726.5593303, 733.6473205, 741.6156124, 774.89
95, 714.1876702, 725.6238116, 732.5295146, 739.9373236, 746.4103191, 776.75
96, 724.8817878, 731.6909748, 738.9667151, 745.0135073, 751.1993222, 775.88
97, 731.0045264, 738.2184131, 744.1696329, 749.9826184, 756.1039765, 788.7
98, 737.6000912, 743.5092055, 749.2447501, 755.1209867, 770.4216065, 788.4
99, 742.9502396, 748.6550397, 754.5037778, 769.8649119, 776.6564732, 788.67
100, 748.1723554, 754.0241541, 769.5871757, 776.3275899, 784.5165289, 793.09
101, 753.62953, 769.3820233, 776.1825165, 784.5342518, 797.8669418, 824.21
102, 769.1986835, 776.0639568, 784.5784413, 798.4325022, 835.1224477, 834.97
103, 775.9687142, 784.6226779, 798.8477381, 836.9385652, 854.8824815, 901.31
104, 784.6594399, 799.1831791, 838.2968215, 857.2414889, 920.5639489, 891.61
105, 799.4645412, 839.4075772, 858.9904391, 924.8273476, 924.3534098, 892.6
106, 840.3174046, 860.4010658, 928.1002153, 928.2671841, 927.5210893, 897.33
107, 861.562852, 930.7746169, 931.2019238, 931.146375, 931.6239659, 930.37
108, 932.9567078, 933.5543142, 933.7741457, 934.9770946, 961.3281752, 930.34
109, 935.5001346, 935.8984314, 937.4067377, 965.2720903, 965.3457337, 963.38
110, 937.6367764, 939.34869, 968.1765685, 968.9717842, 997.535024, 952.15
111, 940.9011559, 970.4790341, 971.5725943, 1001.792056, 1001.156854, 958.12
112, 972.2587867, 973.5477682, 1004.816124, 1005.192812, 1007.426524, 997.72
113, 975.0986052, 1007.183859, 1007.969277, 1011.324439, 1042.341986, 1015.97
114, 1008.96348, 1010.012923, 1013.856402, 1046.845197, 1054.918356, 1013.42
115, 1011.726508, 1015.901426, 1050.105393, 1059.239549, 1043.958593, 1126.76
116, 1017.575849, 1052.71952, 1062.392606, 1047.197277, 1114.390323, 994.67
117, 1054.841603, 1064.901826, 1049.536334, 1118.58998, 1073.905525, 999.65
118, 1066.877301, 1051.327111, 1121.99614, 1077.489458, 1037.242675, 896.83
119, 1052.78507, 1124.794098, 1079.768201, 1038.954587, 999.4304475, 908.14
120, 1127.016964, 1081.460368, 1039.910544, 1001.370435, 969.4926106, 910.49
121, 1082.840643, 1040.641247, 1002.054259, 970.5061912, 944.345843, 906.05
122, 1041.178796, 1002.450907, 970.6974633, 944.485066, 922.2985155, 785.22
123, 1002.673879, 970.7076716, 944.2089035, 921.7449146, 898.3740624, 780.92
124, 970.6743602, 943.9238088, 921.1273772, 899.5216947, 882.4117113, 826.29
125, 943.6904945, 920.6208555, 899.5563493, 884.0813793, 874.7440392, 817.91
126, 920.1661814, 899.454736, 884.5387398, 875.9272664, 789.719787, 819.55
127, 899.5760944, 885.0233673, 876.6375519, 787.3126021, 795.3632055, 830.5
128, 885.4658854, 877.2237255, 785.7047932, 793.4987097, 745.795396, 903.84
129, 877.8164809, 784.5936748, 792.3552969, 741.4553609, 762.4757573, 906.6
130, 783.7349533, 791.4858503, 738.7713033, 757.2938948, 778.1773151, 895.798875
131, 790.8410346, 736.7601867, 754.4816528, 773.1552218, 789.8661807, 893.6210875
132, 735.2414024, 752.4534956, 770.4581396, 785.343128, 803.6564603, 895.64
133, 751.0001602, 768.6003341, 782.9420227, 799.8380576, 816.9380303, 918.603625
134, 767.1048313, 781.1130671, 797.6444565, 813.533015, 838.9769435, 922.0736125
135, 779.5759144, 795.8997995, 811.4924483, 835.9386972, 852.5724561, 919.97
136, 794.4956873, 809.9317352, 834.2669772, 849.8700793, 861.7068964, 893.045625
137, 808.6390485, 832.9711917, 848.3539564, 859.2668981, 868.3411023, 915.95625
138, 831.8569673, 847.1387936, 857.819365, 866.6558129, 876.423281, 915.05
139, 846.0145345, 856.5702371, 865.4133901, 874.6005918, 884.3011188, 920.31225
140, 855.5572168, 864.4325762, 873.5001853, 882.8256661, 893.0970063, 915.933
141, 863.6529155, 872.6719401, 881.9620267, 891.9519723, 902.7011336, 912.19
142, 871.9916468, 881.2903072, 891.2906952, 902.0932775, 913.944604, 964.706075
143, 880.7213626, 890.7642896, 901.7188908, 913.9984646, 962.4634597, 979.703875
144, 890.2848197, 901.3788541, 913.9750517, 963.950377, 985.8928993, 983.42
145, 901.1008671, 913.9539471, 965.1553672, 987.9356697, 998.2323469, 1013.027
146, 913.9535624, 966.1709492, 989.579603, 1000.521552, 1031.138655, 1030.999413
147, 967.0606041, 990.9844675, 1002.328461, 1034.352017, 1049.72048, 1034.07
148, 992.0882479, 1003.745336, 1036.748543, 1053.003756, 1050.817263, 1024.01375
149, 1004.918133, 1038.707065, 1055.530063, 1053.583335, 1046.113128, 1050.11
150, 1040.31127, 1057.578392, 1055.698784, 1048.428153, 1053.472898, 1052.84
151, 1059.264399, 1057.417918, 1050.12744, 1055.352143, 1046.85937, 976.103
152, 1058.798181, 1051.460613, 1056.816783, 1047.850132, 1033.990376, 999.1035
153, 1052.399073, 1057.863311, 1048.592765, 1035.602906, 1026.007545, 997.59
154, 1058.667236, 1049.157427, 1036.3483, 1027.028807, 1020.402721, 1000.604625
155, 1049.582021, 1036.841548, 1027.516406, 1021.183069, 1017.561715, 999.877375
156, 1037.153812, 1027.790767, 1021.497405, 1018.135853, 1017.134108, 1001.2
157, 1027.965098, 1021.675564, 1018.37708, 1017.729394, 1019.133707, 1012.325988
